RSI_Crossed_40,rsi9m,EMA20,EMA5,result
42.01659776462736,42.42881065869172,2413.856503882964,2412.358349683859,0
48.662226528573775,49.174493778763214,2555.512500362928,2552.5234456571866,1
43.59597510778416,47.113280261461234,2378.5212684630405,2377.436360523711,0
42.19625557074376,39.6726508793185,2494.271671524862,2493.3978872339703,0
42.03870831643296,44.31516230035065,2471.3791335537153,2468.8216916717074,1
41.09417524768629,42.620231853146215,2360.9333459155496,2358.8968447839966,0
43.8077424359999,42.19513160428402,2431.6869669584644,2430.9583961318676,0
41.08457483779505,37.041399119488965,2308.7335924967565,2307.747357845711,0
42.57593946614707,44.391616940147024,2199.556792124023,2197.951570164375,0
45.88307779603777,52.36288696910401,2399.6752297069647,2399.1047845470052,0
42.506147628652876,40.93307753589815,2366.865534136259,2366.0394363716878,0
41.89566717665293,41.99600234269925,2325.27774310198,2323.5042274044686,0
41.88158584754647,40.647117026030216,2547.623719062434,2544.535934912608,0
40.2382915890676,39.67292270583711,2346.4168299788244,2344.606158282234,0
46.4407459919402,47.84155515598072,2384.095174900203,2383.6071185527226,0
40.03506383638577,35.4109659192439,2347.587475132191,2346.182976520655,1
41.268643696978906,44.412322434216385,2532.204101794665,2528.2151295344224,0
45.33649808826103,43.23362988131158,2567.493143429278,2566.197915147046,1
43.81357324851048,42.25528297347076,2469.9231477285466,2469.15356063673,1
42.16142455930453,36.39464766941139,2361.867038629534,2361.376392197787,1
44.77973806553049,45.09535478974715,2544.292346765153,2542.2650001401994,0
40.69294443798764,36.77447384371531,2445.1279085691217,2443.201523706178,0
41.69638185912269,39.9694268654066,2610.7507002532875,2608.1035123008432,1
46.452888261396566,51.22570723591305,2546.658974495953,2544.3215073219694,0
41.46764012792279,44.969047767987654,2540.217831666339,2537.857641547811,1
44.75754112763692,51.02132137258892,2505.531857804255,2503.2319099459573,0
49.28754625004059,52.21268527028839,2337.9897713914297,2337.6201632360403,0
44.2460729101179,42.54576944658728,2490.4068796767547,2488.8030760935058,1
45.81304633185315,46.67344620152845,2320.4244611191684,2318.488375429898,1
43.08948659314986,48.37607445297705,2510.9217900448784,2508.5887469912263,0
45.490836974592305,49.43774782549344,2460.427592909257,2459.6468636775753,1
44.287638126288286,42.414493359292614,2495.8042738297245,2494.6744968553276,0
40.77698304689265,41.42058017021195,2525.8386852973113,2524.846677141541,1
44.96980120039739,45.58162965361801,2473.715542689665,2469.5249595764844,0
50.88991555674432,55.64717688356278,2516.1381141356837,2515.5977128774593,1
46.419947432460454,52.36635310701114,2312.3587887983626,2311.412624299198,0
42.352406670116004,44.333901144355714,2360.514023014818,2359.153121381287,0
45.110653902734406,46.35358291310963,2324.90357972169,2324.4024413083034,0
41.68652117544584,42.391505880981285,2737.619736834386,2735.3973954503667,0
42.232463585296365,44.54640399273534,2428.0113638107155,2426.2986240296095,0
40.06672333300091,47.052422675262626,2400.313274635632,2396.4324905845115,0
41.65170072456653,43.327795742400866,2564.2439887598402,2562.430239893826,0
45.55215111545899,53.82313519348363,2586.0652465256285,2585.2033039300395,0
40.19134413636976,40.506342749201906,2483.5367081196496,2482.4851134388136,0
44.992379922138056,44.91458481529566,2222.5467716246617,2219.8403095142203,0
44.363725500187044,46.509813943936585,2329.99401728136,2329.030747787971,0
43.748930392642755,44.04380937698263,2359.4836009333194,2357.6321493463906,0
40.833150884790086,46.515267300380934,2590.251284641582,2585.686581564333,0
46.20955612439819,48.590039116073974,2514.5840183433593,2513.701981313348,0
42.88657971014246,44.14819724484608,2524.0203147711,2521.815130238267,0
40.90309397631582,39.05210306646011,2244.105701960742,2242.8714161492826,1
40.61260764547478,44.0288073920607,2536.1150506702984,2534.9718846634596,0
42.05364083724217,41.878159001156405,2276.6670108849034,2274.676237779294,0
40.075710122452556,41.45106535811954,2342.47981110821,2340.4461246390674,0
40.22728750205606,44.07348547337142,2470.609861333497,2468.719211668821,0
44.317622730813824,46.53237201963613,2549.942207402162,2548.775723211056,0
48.1526569474626,46.808220838901576,2339.719984131978,2339.0066824292157,1
43.78912789540711,43.92715706342274,2276.235250590239,2274.720944818509,0
40.152710581130634,33.43890923655344,2424.8841814990305,2423.8479716843744,0
42.63456337657681,42.14528793756848,2634.246021712401,2632.3653458360177,0
40.5890283035608,43.58090204204523,2429.4286058012626,2427.7457589439778,0
41.32179130389673,35.15304421935186,2360.698015786903,2359.215296109279,0
43.1095961075106,39.851498378545735,2643.682441822918,2642.7705455619575,0
42.045517130174595,40.751214819669514,2349.70631658221,2347.6193381237786,1
43.42507515259592,42.62023953189823,2422.050299337946,2421.291757906852,0
45.37085518019467,47.71038220651381,2422.628316424412,2422.1635853288244,0
42.054039789732855,41.6641359574369,2471.8433037909267,2470.6467441405707,0
47.14033642926279,50.688756480692035,2311.8020728048295,2311.1096094697295,1
44.7168081801962,49.38921945717616,2535.198093903277,2534.8221786067993,0
44.96669293640906,50.94722534312135,2352.2068883197953,2351.070680424296,1
41.593757754316854,43.41545563214817,2196.0115840616254,2193.306994324177,0
60.200098202254466,65.36582681110004,2337.8290638240896,2338.0215633202133,1
40.25203055174655,43.09079823004547,2277.219802796184,2274.9597306631713,0
42.67527941068,44.019680731959326,2547.419359068664,2545.808161214722,0
41.3664966948362,41.77328587049606,2531.754680721919,2529.777256304727,0
43.27208930395702,44.40515651992386,2486.38602546967,2485.5815404680957,1
45.53697040976266,46.65059376397792,2422.1051960642685,2421.545400230417,0
48.438152777237065,53.827060442285294,2337.2502779359515,2336.36900472863,0
40.2705822883161,39.72038394089199,2387.056226352017,2385.9761495166954,0
41.68538707323257,38.286139837000604,2533.570995290856,2532.6239211271804,0
40.76262047775291,38.48900995940343,2333.687702801136,2332.5240217286955,0
47.91463268362471,50.10035917496667,2526.5805307637665,2525.9992378347524,0
41.825538946418725,43.08568678184762,2448.6739470722923,2447.454018665765,0
48.01826357883819,48.258589656508654,2366.351699149963,2365.8415001809944,0
44.867241639034965,42.72279363473067,2638.030756801695,2636.914064734808,0
47.05473539880747,49.08921796399713,2359.064530698805,2357.8798961026346,0
45.519835254720824,44.79406481512851,2809.7975028021706,2808.992341348786,0
45.744481744259126,46.80145066630592,2364.375367546811,2363.4732103473516,1
50.05502395579912,52.06357635740636,2500.356624982175,2499.2252941460074,0
41.46038242944972,43.338688634083134,2497.9881730487905,2495.77015021918,0
41.22972446869993,38.69055087680575,2369.4970336410224,2369.004464535665,0
41.81453217007287,41.674201581675995,2339.963209675437,2337.04049046863,0
47.40188832327929,53.14152184147224,2355.8605759821226,2354.073422313235,0
40.32524417919036,37.397620290784104,2521.814583327293,2521.348364605752,1
40.32869281504446,33.78181491178644,2486.762259351742,2486.225508556545,0
41.521878730650386,39.11021767711643,2422.9772040880666,2421.932866257197,0
42.977314064199106,41.815158538064225,2542.1200777537592,2540.684323792313,0
45.202869647640654,49.49441167682356,2779.113797581981,2777.6115432318215,1
41.80960903778205,44.27998910104563,2587.935761403578,2586.552958867286,0
45.09254313493315,44.663218037335405,2392.0199891191946,2391.167130415372,0
41.379940075356465,40.3850961564245,2275.1535968104145,2274.2071186387707,0
43.65047406432942,44.97845021177058,2483.328731968827,2482.5220241924635,1
45.631509735491065,47.03166412499151,2587.05045261278,2586.1096960021546,1
47.95844446730813,54.198306875327305,2384.114123859239,2383.092124450373,0
40.574990149897964,38.589737985142946,2322.322817498568,2320.8441199360764,0
43.836477352534736,45.952093928442174,2380.681306899303,2379.616092749126,0
43.185048174917156,41.921054314146815,2620.883098605595,2618.751688415784,0
42.723520944937206,42.30292681933473,2326.1072031764834,2324.6923078554587,0
41.208093011201036,39.3915744254059,2735.170401550084,2733.702475216974,0
49.15782844636932,52.013281535072935,2317.9305021610453,2317.5913810867655,1
40.394883850461845,44.87631927420517,2777.812805984944,2774.2568858050827,0
41.819831563964534,41.42837395965633,2527.4993111995423,2526.441769853599,1
42.69968359529822,42.72122928361258,2323.0075218436878,2321.873957350916,1
43.982504470531886,45.61426343017558,2528.635923576688,2527.352009086485,0
41.362573991378575,41.77942957819864,2369.7672738934025,2368.923743807135,0
44.02904901884021,42.72881852292077,2313.9896572490056,2313.234474217318,0
41.337076598067625,36.021808977858456,2436.7600024918747,2435.2718771792665,0
40.834214109504195,42.314287893512,2325.2690172448533,2324.767321147588,0
41.44506257000124,40.44658328814899,2383.625555134791,2382.7717765042416,0
48.94419195139604,50.763910955447884,2520.0077461032492,2519.595227799722,0
46.33508285143278,51.16210092259186,2447.8989925841843,2445.7132961928583,1
40.905061591334594,35.56800747634753,2432.31860808616,2431.5400401507704,0
43.265312702451276,46.783897027608056,2398.3643607207796,2395.164299799635,0
49.78963508229865,50.58660747106029,2504.1843053519347,2503.14501184082,1
47.9936601046218,47.54437903637363,2525.2037754354924,2524.4004307693626,0
40.138187262191806,41.943208629666586,2366.3103596696956,2363.089066721499,0
42.16971227947931,41.47883449612533,2356.3065526824253,2355.150878642295,1
44.91285687636292,48.89187352980107,2579.5324199346715,2578.5414714049234,0
42.080602679821475,42.4912275034785,2497.332219957896,2494.4193965301283,0
46.759798731884665,50.172776117168674,2377.3947211735845,2376.318778468127,0
43.872796710620435,49.90983306854053,2348.9365173535493,2347.4321852174703,1
42.281834421513906,40.40293713055276,2627.6201399931815,2625.8975231317318,0
43.635838422466726,42.2101597281405,2247.514010088102,2246.4985876879255,0
43.36279524963798,49.21586802090695,2467.3883665811377,2464.7171589205377,1
44.663790932853,46.405561826994784,2422.7289356229053,2420.9244775304987,0
47.92899133364599,56.07076550349647,2425.804383746585,2425.3627729334085,0
49.17312365101334,53.14299329990277,2413.7220739133736,2412.5613106473565,0
40.927468290896925,41.02031649581208,2466.4626953046795,2463.749832524741,0
42.98673420426414,40.08468684328752,2470.201407612989,2469.695511432642,0
45.511335130279214,45.695352841230566,2480.2310783501784,2478.3072664709407,0
48.36625142342974,54.104234036079156,2396.979365524105,2395.2829530600343,1
42.71204990684555,41.32654292924484,2320.416041916526,2319.016145326872,1
44.0394593829031,44.444581181328545,2319.7956920032534,2316.985749129517,0
52.06711822764317,55.81541449956895,2444.341929670852,2443.814194874443,0
41.41390218372803,42.62069448846245,2466.605062162389,2464.9959407242745,0
42.57624777417613,43.02920897697133,2513.2040013267715,2512.3099937897077,0
47.70966273643875,55.168556288754765,2429.880667858385,2428.6038020476753,1
51.71792730993214,53.219740801444594,2488.3681175783713,2487.528861405602,0
46.519763518582955,49.7092456746445,2420.960257202805,2420.15170873072,0
40.065383994782096,34.73176655208873,2471.2251623831426,2470.798356374059,0
41.328498027368916,37.329430822032315,2520.8746579056187,2519.8778413268074,0
40.559784569711255,37.19958995349775,2288.841730857875,2287.05730841792,0
41.795578041530916,46.952729945612276,2415.28994453228,2413.630859327568,0
42.67646833926957,42.087301451860164,2337.572969917177,2335.959574585891,1
40.498577497526135,33.65283752340614,2530.2159685418346,2529.1554551960326,0
49.74672125941064,48.62314748752881,2571.5245745142583,2571.249879781175,0
41.35894818818061,42.62113767355238,2445.2320198656594,2443.1578776820065,0
45.24061976050522,43.03420579702938,2355.9735004531576,2355.343146365654,0
47.6294755257156,52.398819348900545,2428.0578160148025,2427.418931952488,1
44.058600098991754,46.60758197240454,2398.1452005651454,2396.7900340653414,0
49.259866234103086,48.29997155270327,2504.5769666210354,2503.2189811724693,1
41.35081597429915,44.70466132029189,2459.8480757859634,2458.4705108343314,1
44.97859133213253,46.40624491493771,2444.4899783525557,2441.550374868306,1
40.121733303646984,40.66378967916938,2451.225609548614,2449.596949934731,0
54.6209322872549,58.58066816021676,2319.4130878905553,2319.0834007136355,1
40.41863548784388,42.68076402624203,2400.236019807536,2395.978642735651,0
53.264417758610406,60.81235554567372,2463.611670801857,2462.821572847769,1
42.65572585493103,40.72215670401922,2555.0211971852386,2552.416140602908,0
44.84395655261323,46.55903560962641,2547.4738649719648,2546.3723781752133,0
42.63023547747437,46.67536812977142,2393.954917840153,2391.5109030576027,0
46.57904935794637,40.85586792010855,2749.3680929324246,2748.034718238402,0
42.17678475065647,43.33451395619213,2261.7427785903087,2259.0928759496883,1
45.136513372711164,47.00338084016745,2228.1289996987484,2226.953928509751,0
42.51364646856955,43.741811983859314,2384.1752089689717,2382.479579201438,0
44.9697460855309,45.86080329756943,2443.608122878915,2442.4416605183815,0
40.48900855174553,40.10084683871115,2548.738971136328,2547.7291617242913,0
44.83903009936991,51.68328014558789,2350.184409433961,2348.891310098886,0
46.534484424859414,46.820583209516684,2492.695958618404,2492.116075402011,1
47.01571565651557,48.65465374683106,2213.9965540247986,2213.548612981653,0
67.39591105489735,77.11077084296919,2465.399171833444,2465.864790591033,1
46.54100094191925,49.019142967633286,2359.2707054257266,2357.9042584838326,1
45.67271856701645,44.03054723852266,2477.009515384508,2475.173169362356,0
40.424950183314785,34.53946644599434,2531.8944938814566,2530.9224533411843,1
43.06791155359417,43.24969896265436,2322.5470536511366,2321.7322138644795,0
43.93329122872304,46.34327387662306,2831.0062110946824,2829.1990165018124,0
45.67953372227714,47.57272906854826,2537.658872072998,2536.0542995600495,1
48.670089366184754,50.75317850701994,2512.824230691077,2510.5836433190693,1
40.70134554765287,42.10521200820437,2349.2681860698385,2348.2311131824745,0
40.35726438134885,40.325501313387285,2500.3993197588957,2497.9298322605064,0
41.48549500173853,42.27671150570856,2741.234374967058,2737.4231928344284,0
45.15078037459537,45.449713747975146,2452.817940523911,2451.747974532873,0
47.771837142818306,52.34953622976094,2330.151653807614,2328.303274458512,1
45.86828151101461,51.1917891663876,2521.1903352965965,2519.75701167316,0
45.032059835972994,45.70643848899314,2336.931275258554,2334.1297208288356,0
43.56607243319859,44.02484889872716,2439.9696377158816,2439.2925701812624,0
43.480623566781645,45.15291375209887,2355.027076683625,2353.7965060983674,1
51.55357678100161,53.61062656428337,2442.3173107329117,2441.339544060737,1
40.904782013536504,37.877063074990446,2225.859076116983,2224.7894726862123,0
41.44483809362079,41.57742226644339,2382.7819647074593,2381.5211804450037,0
43.23046685638454,45.67646099550304,2494.6524691286463,2492.952746789356,1
40.36834462808689,37.92002157244997,2563.8602478754633,2561.74506967019,1
41.976252641159924,42.323885555004495,2548.301838430716,2544.4279632431344,0
46.767642766641785,45.74998611245781,2282.001636216279,2281.391273830044,0
40.781072542419444,41.40567594774437,2224.033025985503,2221.146558627105,1
40.43180307219359,40.76179121386812,2333.379289520028,2331.6569516575028,1
40.6512343997118,44.06804623415337,2556.8613022098657,2554.63009915868,0
47.88844631070825,48.501491599267425,2588.606064237908,2587.6287248815997,0
42.23472232378385,40.61476887179436,2520.3085219505597,2519.3923656883017,1
47.969747889127106,44.676477102867295,2523.0446499911714,2521.8663498252877,0
45.800971799800784,48.67271164065712,2235.7583910378607,2233.9210557229035,0
43.75488550949324,45.00722170535674,2502.1269523826986,2501.0417273780577,0
40.14425356688792,42.50422007210477,2257.28739233802,2255.7336213373546,0
40.57653097674743,41.1168741182938,2600.733178938773,2599.282897093246,0
40.708399530147986,38.215625162026946,2544.9211269232096,2542.0063778837743,0
40.024603372300554,31.746249507307134,2804.681350379409,2801.6071269448075,0
44.05730975714694,46.85277896235308,2275.2648467446147,2272.8915526285864,1
42.354305320253815,41.762157837112824,2496.9107521046158,2495.5138187690914,0
41.909739455973614,40.40682269501557,2355.0684602074775,2354.2720504265963,0
45.03577244729119,46.91154913269237,2598.1700726844765,2597.5887015810654,1
40.577722987868086,38.36314336657821,2331.155351888231,2328.557685388916,0
48.2236427407757,59.93905765901404,2579.360706874699,2578.297568724976,1
40.83231718853273,37.15788728858684,2346.895850588335,2346.0040085331066,0
40.969512705747874,36.42236818272965,2526.380308806789,2525.127165167602,1
42.29848026823413,42.60990372364797,2470.371289886949,2469.221394158643,0
51.1799054125767,51.83965671847324,2463.747431164309,2463.187246340197,1
50.13295421074691,53.170726876318504,2221.54904296511,2219.920308052192,0
45.81635227965175,48.48701257753633,2494.8244894165728,2493.8869581400086,1
40.89806144805295,42.76011870730112,2559.678296261254,2558.2342991410064,0
44.58103186340818,49.993232374317515,2184.9073807494115,2183.1102228520685,0
40.96981070983212,37.11383643110511,2521.1702764956285,2519.1986673450797,0
43.35013104018476,42.031393009926674,2455.2643688938124,2454.421604040754,0
56.85429565264627,59.59512692051954,2527.4352528310164,2527.21603032676,0
43.4831024497667,40.91524514709346,2555.2974366739445,2554.2607722536864,1
44.716809071113914,44.65837743715148,2490.668921517831,2489.6161845847873,0
41.368634046154455,42.450321569942616,2566.831332679522,2562.950688803883,0
40.17905699631751,35.64378927167725,2486.642148977378,2485.206127250374,0
47.13483370572334,49.05742359365516,2335.746440348866,2334.026327839131,0
47.34894403686237,49.212961075330064,2343.838304232028,2343.441148124364,1
41.51345600851336,36.68281711693093,2361.414292903559,2360.7703661439145,0
40.701205443087105,36.26577926742173,2328.5267940450917,2325.881978044401,1
46.66054477083692,46.04982857620414,2461.9588810300747,2461.1105303373074,1
40.242886512963665,43.89632742454209,2353.4061226450513,2349.1707845959827,0
43.58629889491138,43.40740639847268,2475.504700517421,2470.7967385706343,0
42.94683196018384,35.972797632679246,2487.526486886996,2486.242363763919,1
41.41190324486499,36.84343284919264,2367.045644484344,2366.1216249496947,0
47.468441861306374,50.29191316821676,2434.5339554734173,2433.4798609840927,0
40.073961904100194,37.89530678082158,2338.5275673524657,2337.482082508714,0
41.425653725224045,40.450299060628765,2434.512090051219,2433.1452105651974,0
43.54636575162609,46.58952175804614,2352.710123857798,2350.406030634248,0
42.034704119003926,40.5983852634059,2441.792562572747,2440.32483189791,0
44.033003356067105,43.81560758420564,2343.2785404662104,2342.3566524389444,1
40.90708716011252,40.42293036280934,2586.2005686038005,2585.941109641559,1
48.574398541584316,52.098286624496566,2275.036164282448,2274.425386061676,1
41.47264121410029,42.03041290396632,2734.728876491279,2732.662667754468,0
43.96647754354508,44.97040470150898,2473.3362490089808,2469.995621695296,0
40.62270084448631,44.05469528656077,2229.8796471620335,2227.3650707920933,0
42.82424494495152,45.68667030420419,2482.75370235727,2481.01736279395,0
43.37799339389076,50.4764086520565,2474.0692045485043,2472.449435948818,0
44.58183614153661,47.600445022339244,2223.0236839345025,2221.4604578399158,1
40.16108424916918,44.65615807047272,2420.5659300085877,2418.8235616357156,0
47.27644291002797,49.36781846919944,2535.7532147347997,2533.460267080194,0
43.18621422202512,45.46926521379282,2513.2593638891935,2511.4269889269303,0
42.85903612439754,38.234117933516025,2389.9444759042126,2388.049708025227,0
40.76259087830643,42.91332362522877,2418.9626642594417,2417.6801056478394,0
42.540407187180456,33.46264706619404,2534.7522759815943,2533.835332008091,0
53.83441118415002,57.29787596243044,2329.342682065983,2323.3111377943987,1
41.959601231530485,39.525432214686994,2502.3929322043527,2500.566524776883,0
40.33816552055595,36.33429033930259,2330.6398146741526,2329.25550447225,0
46.64067127321562,49.083482481223825,2524.1515276092196,2523.185189642537,0
43.17503122744676,45.391916160853306,2455.9118798487484,2454.36935577273,0
40.98750375266474,45.03967842049193,2536.36630843657,2534.9367404927834,0
42.942283419805136,44.250867340553285,2495.873940732007,2494.2652644142213,0
45.930253410226875,44.43369876841134,2517.2186822327685,2515.937980390364,0
43.97011528723108,40.289388749378226,2593.1672061156573,2592.5682441984327,0
43.132288384022566,46.613484659445476,2454.638929184346,2452.881788742494,1
53.23352305045014,56.78866564183591,2454.156423562519,2453.3121643817954,0
40.43132217744482,42.45797052047721,2543.3822787924414,2541.545709242223,0
44.097625081677535,39.7383286280275,2307.0833002165155,2305.968048876896,0
42.582998807279075,44.885735770335245,2429.4716143892665,2427.1535529940043,0
43.30540779090003,44.08706820970545,2538.887395726233,2538.066943426182,0
41.335240119249576,39.41245065791284,2541.34390795571,2538.6690536568008,0
45.059933198080486,46.33665445436256,2479.0956875250313,2477.810665923207,1
49.16215017367965,48.160936862443656,2526.0048498600454,2525.283067907598,1
41.14532225020975,38.071775556367136,2356.4733704265236,2355.558697310099,0
44.176562209089774,46.72098363453085,2524.4955037060936,2523.50636997737,0
40.2623186455059,36.74851001533206,2330.137348960527,2329.080226141952,0
41.65602831272039,42.1810489586977,2324.9409180720477,2323.6280427313113,1
41.73002911801694,34.68862714312526,2423.5766175135986,2421.6039977394717,0
46.14534075573787,43.851846891630956,2619.5925510705247,2619.0801598123294,1
42.38255042606064,41.392088167787364,2443.4748856807773,2442.387903384936,0
40.46222776251398,39.058357215636384,2544.143229399791,2543.6075222372046,1
44.21485702228273,40.63749286817661,2412.971071719092,2411.759727998957,1
40.775497964767716,40.13042578973626,2255.775536304761,2254.678700830343,0
40.37070984624634,37.944643124098285,2513.245011771458,2512.305715052974,0
40.65315601965357,37.17625883435859,2794.7002995843636,2793.103214252998,1
40.19623379910492,43.026471921377215,2379.261456955399,2377.284112041373,0
41.98762220686552,38.52870788762818,2440.976977568889,2437.81000767296,0
41.188936221044884,44.26750576941256,2496.1339579106643,2494.2219204629255,1
44.751202982773556,44.97701606637971,2406.3342217685604,2405.0369279719052,1
43.10022692280147,44.75125445517356,2316.3788494276655,2314.950547836682,0
41.73658767340854,38.557217156432564,2535.5104316140328,2534.706503646658,0
50.11578388636167,56.53280194085065,2385.457562829117,2384.370038990819,0
44.429456917239456,45.60544098443768,2578.875671185941,2577.368598425302,1
41.21427837914051,45.61282583990874,2363.321848014211,2362.3592657323647,0
40.13508391728947,34.65777670315384,2567.921937737521,2565.8756163700946,1
43.57422115854226,38.06172861881059,2504.551020146359,2503.665275583485,0
43.28145373031746,42.14734857526887,2395.3182502564864,2394.751079457409,1
45.92113545364383,50.99320178771128,2325.2856302557257,2323.3937969232143,0
45.43068084451725,50.66339041562366,2500.3058388339277,2497.5128269537686,0
40.21457148971772,34.839126898930694,2580.365624028079,2579.3272179019345,0
40.54533666742786,41.45889642149007,2338.8518433913387,2338.2016146361107,0
40.361484509569664,41.74944102237782,2233.969871496745,2231.090880567753,0
40.6465011363482,34.9635209393596,2515.3195346917355,2512.5324371812703,0
41.3319078795354,37.93562180264919,2473.832703900093,2472.621647291874,0
46.530192766196215,51.55680769588473,2495.126977522806,2493.36868027605,0
54.025624581478446,54.98480973501001,2619.0305125400105,2618.898944324281,1
